time,project,user,type,url,title,body,assigned,branch,branch_link,merge,add,del
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
ISSUE2016-04-05 15:37:18,TeraCity,Juan Rojas,issue,https://github.com/TeraCityCC4401/TeraCity/issues/1,Implementar texturas dinámicas,Terasology usa texturas almacenadas en archivos. Esto no funciona bien por el caso de TeraCity;   que necesita generar texturas dinámicamente (e.q. para colores de metricas; outline del codigo).   Se requiere implementar texturas dinámicas; y un tipo de bloque que usa esas texturas. Esto es   base para otras extensiones.   ,HuanRE,,,,,
COMMIT2016-08-11T06:54:19Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/aac600baa06e381f4378814aca1ef1539be5c66a,,Merge pull request #47 from TeraCityCC4401/reference_search      Reference search,,master,https://github.com/TeraCityCC4401/Teracity/commits/master,False,0,0
COMMIT2016-08-04T16:59:10Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/d5e556e8496ac6b33c358d3544ab4841d4b06d42,,Merge pull request #44 from TeraCityCC4401/AST_fix_final      AST fix,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-07-28T22:46:14Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/87e3b3b0eb2808a80a9689f5d80b19f74f23197f,,Merge pull request #40 from TeraCityCC4401/AST_fix      Ast fix,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-05-31T06:38:49Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/3a76ebe392d46db9440ac1faec2c5a78ebaf714b,,refactor highlights,,RU07_highlights,https://github.com/TeraCityCC4401/Teracity/commits/RU07_highlights,False,0,0
COMMIT2016-05-09T23:39:17Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/92745f806a7f6d8ddabd5d2ada5402a0ba79ddbe,,fix launch parameters,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-04-30T20:40:49Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/a5c32c8fa151f048136356ca6f41659e512c0235,,now getTargetName gives the name of the target; with a message if no target found,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-04-30T20:23:09Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/90c931d0e2ccfe540c9892ee9e2fb3a289f9650e,,Now user can get target's name with 'getTarget' command line,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-04-28T19:40:34Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/c9b103fae3e8b4f90bad5b2bb2cd01c0564bf9cb,,Refactoring of package 'codecity' in proyect 'jedinit'; moved content to package 'structure' in proyect 'WorldCodeCity'. This was needed because these classes belong to the second package,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-08-11T07:12:41Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/ee8c95c849bd6255a86e40290e12f9503613ea72,,merge with master,,master,https://github.com/TeraCityCC4401/Teracity/commits/master,False,0,0
COMMIT2016-08-11T06:24:36Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/2af548137d96bba2166531d19fb91517e3188e18,,búsqueda por referencia y text finalizada; con sus highlights correspondientes,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-08-11T00:29:13Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/8288ae79a64169daafbaeec0f56d8aa9b8e7c42e,,refactor to have more search by reference visitors,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-08-11T00:13:35Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/db28704d8b1a1a8f7e8e5045e5986ea356572f76,,prints deleted,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-08-10T23:47:50Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/a4dd19b8f8c2f000512298c66e5098c0e87ecca6,,Search by reference FROM implemented,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-08-10T21:44:49Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/27ab814b086e2705c674e30f3103bccb557dadb5,,search by reference TO class target and minor fixes,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-08-09T19:24:27Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/9686120ec5fb603f5f01ff6c51787d6e54ba433f,,unnecesary imports,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-08-09T03:39:42Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/eb82da878e285a024f7b05cd1307918e5b869823,,search Text in whole project added in SearchCommands,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-08-04T20:57:50Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/abc047c83557e37a49f781ba9fae6ebc166c6813,,permisos para javaparser arreglado; además de quitar AST.java duplicado,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-07-29T02:32:21Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/a6f1978ef6d9fc23ef6fc50f64d829cd947d9c1e,,pull fix,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-07-29T02:20:53Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/bc9f8cb944e91b5153ae187d0ebcd6dd5316e718,,AST agregado a CodeClass; además ahora solamente se lee 2 veces cada archivos en vez de 4,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-06-13T06:14:59Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/cda382e0b67b8ee44ac8e99d0cf71b785889e9e3,,Granted permissions to javaparser's packages and classes to be used in WorldCodeCity module,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-06-10T07:35:53Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/957a6da914c111731c76890c223bcfc053e09278,,add javaparser to engine's dependencies,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-06-07T10:21:49Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/f905e76ba31b5de8eb94f61ff4fad23c9bb0f08f,,fixed default launch parameters,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-06-07T09:07:06Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/bff306ff67f8674656f2275b864e3708c2b357b9,,Merge branch 'master' of https://github.com/TeraCityCC4401/TeraCity into RU21_Consulta_Codigo      Merge with master,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,True,0,0
COMMIT2016-06-07T08:52:57Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/be274dc1cacc22679da0092eebf1170aa0596f4e,,Merge branch 'RU21_Consulta_Codigo' of https://github.com/TeraCityCC4401/TeraCity into RU21_Consulta_Codigo      Agregar cambios,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,True,0,0
COMMIT2016-06-07T08:41:29Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/56aabc01df10c97804e1590dce3b05d77e909a20,,Merge branch 'master' of https://github.com/TeraCityCC4401/TeraCity into RU21_Consulta_Codigo      Merge con master,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,True,0,0
COMMIT2016-06-06T21:27:44Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/e0e14bc6113708d050937e8b14e72b29498b4f9f,,Fix variable por Huan,,reference_search,https://github.com/TeraCityCC4401/Teracity/commits/reference_search,False,0,0
COMMIT2016-06-03T07:14:11Z,TeraCity,Nicolás Bravo,commit,https://github.com/TeraCityCC4401/TeraCity/commit/b3111dcd65f4edca3ad4e150dc025689823c1424,,Refactor CodeCityProjectLoader; se carga una vez cada archivo java para sacar sus metricas,,RU07_highlights,https://github.com/TeraCityCC4401/Teracity/commits/RU07_highlights,False,0,0
COMMIT2016-08-11T05:55:32Z,TeraCity,Paula Ríos,commit,https://github.com/TeraCityCC4401/TeraCity/commit/a6863e30d45309d932e470a91db4b324e78592d4,,added scale parameters to menu,,master,https://github.com/TeraCityCC4401/Teracity/commits/master,False,0,0
COMMIT2016-08-11T01:08:49Z,TeraCity,Paula Ríos,commit,https://github.com/TeraCityCC4401/TeraCity/commit/7468601aad1ad181e716debaa91bc79011f1206d,,added missing files,,master,https://github.com/TeraCityCC4401/Teracity/commits/master,False,0,0
COMMIT2016-08-10T23:49:14Z,TeraCity,Paula Ríos,commit,https://github.com/TeraCityCC4401/TeraCity/commit/a2191bf1fe35b47ca0c1b969e8096ca1e798eb01,,added metric; registered ast code metrics in CodeMetricManager,,master,https://github.com/TeraCityCC4401/Teracity/commits/master,False,0,0
